"TAXA","ecoregions","allLUType","value"
"Birds","AT1013","Extensive-forestry",0.072921377
"Birds","AT1014","Extensive-forestry",0.072921377
"Birds","AT1015","Extensive-forestry",0.072921377
"Birds","AT1201","Extensive-forestry",0.072921377
"Birds","AT1202","Extensive-forestry",0.072921377
"Birds","AT1203","Extensive-forestry",0.072921377
"Birds","AT1302","Extensive-forestry",0.072921377
"Birds","AT1303","Extensive-forestry",0.072921377
"Birds","AT1304","Extensive-forestry",0.072921377
"Birds","AT1305","Extensive-forestry",0.072921377
"Birds","AT1306","Extensive-forestry",0.072921377
"Birds","AT1307","Extensive-forestry",0.072921377
"Birds","AT1309","Extensive-forestry",0.072921377
"Birds","AT1310","Extensive-forestry",0.072921377
"Birds","AT1311","Extensive-forestry",0.117492247
"Birds","AT1312","Extensive-forestry",0.117492247
"Birds","AT1313","Extensive-forestry",0.072921377
"Birds","AT1314","Extensive-forestry",0.072921377
"Birds","AT1315","Extensive-forestry",0.072921377
"Birds","AT1316","Extensive-forestry",0.072921377
"Birds","AT1318","Extensive-forestry",0.117492247
"Birds","AT1319","Extensive-forestry",0.072921377
"Birds","AT1320","Extensive-forestry",0.072921377
"Birds","AT1321","Extensive-forestry",0.072921377
"Birds","AT1322","Extensive-forestry",0.072921377
"Birds","AT1401","Extensive-forestry",0.200681301
"Birds","AT1402","Extensive-forestry",0.200681301
"Birds","AT1403","Extensive-forestry",0.200681301
"Birds","AT1404","Extensive-forestry",0.117492247
"Birds","AT1405","Extensive-forestry",0.200681301
"Birds","IM0101","Extensive-forestry",0.634609379
"Birds","IM0102","Extensive-forestry",0.634609379
"Birds","IM0103","Extensive-forestry",0.634609379
"Birds","IM0104","Extensive-forestry",0.634609379
"Birds","IM0105","Extensive-forestry",0.711016804
"Birds","IM0106","Extensive-forestry",0.711016804
"Birds","IM0107","Extensive-forestry",0.711016804
"Birds","IM0108","Extensive-forestry",0.711016804
"Birds","IM0109","Extensive-forestry",0.711016804
"Birds","IM0111","Extensive-forestry",0.711016804
"Birds","IM0112","Extensive-forestry",0.634609379
"Birds","IM0113","Extensive-forestry",0.634609379
"Birds","IM0114","Extensive-forestry",0.634609379
"Birds","IM0115","Extensive-forestry",0.711016804
"Birds","IM0116","Extensive-forestry",0.711016804
"Birds","IM0117","Extensive-forestry",0.711016804
"Birds","IM0118","Extensive-forestry",0.711016804
"Birds","IM0119","Extensive-forestry",0.711016804
"Birds","IM0120","Extensive-forestry",0.711016804
"Birds","IM0121","Extensive-forestry",0.711016804
"Birds","IM0122","Extensive-forestry",0.634609379
"Birds","IM0123","Extensive-forestry",0.634609379
"Birds","IM0124","Extensive-forestry",0.711016804
"Birds","IM0125","Extensive-forestry",0.634609379
"Birds","IM0126","Extensive-forestry",0.711016804
"Birds","IM0127","Extensive-forestry",0.634609379
"Birds","IM0128","Extensive-forestry",0.634609379
"Birds","IM0129","Extensive-forestry",0.634609379
"Birds","IM0130","Extensive-forestry",0.634609379
"Birds","IM0131","Extensive-forestry",0.711016804
"Birds","IM0132","Extensive-forestry",0.711016804
"Birds","IM0133","Extensive-forestry",0.634609379
"Birds","IM0134","Extensive-forestry",0.711016804
"Birds","IM0135","Extensive-forestry",0.711016804
"Birds","IM0136","Extensive-forestry",0.711016804
"Birds","IM0137","Extensive-forestry",0.711016804
"Birds","IM0138","Extensive-forestry",0.711016804
"Birds","IM0139","Extensive-forestry",0.711016804
"Birds","IM0140","Extensive-forestry",0.711016804
"Birds","IM0141","Extensive-forestry",0.711016804
"Birds","IM0142","Extensive-forestry",0.711016804
"Birds","IM0143","Extensive-forestry",0.634609379
"Birds","IM0144","Extensive-forestry",0.711016804
"Birds","IM0145","Extensive-forestry",0.711016804
"Birds","IM0146","Extensive-forestry",0.711016804
"Birds","IM0147","Extensive-forestry",0.711016804
"Birds","IM0149","Extensive-forestry",0.711016804
"Birds","IM0150","Extensive-forestry",0.711016804
"Birds","IM0151","Extensive-forestry",0.711016804
"Birds","IM0152","Extensive-forestry",0.711016804
"Birds","IM0153","Extensive-forestry",0.634609379
"Birds","IM0154","Extensive-forestry",0.634609379
"Birds","IM0155","Extensive-forestry",0.634609379
"Birds","IM0156","Extensive-forestry",0.634609379
"Birds","IM0157","Extensive-forestry",0.634609379
"Birds","IM0158","Extensive-forestry",0.634609379
"Birds","IM0159","Extensive-forestry",0.634609379
"Birds","IM0160","Extensive-forestry",0.634609379
"Birds","IM0161","Extensive-forestry",0.634609379
"Birds","IM0162","Extensive-forestry",0.711016804
"Birds","IM0163","Extensive-forestry",0.711016804
"Birds","IM0164","Extensive-forestry",0.711016804
"Birds","IM0165","Extensive-forestry",0.711016804
"Birds","IM0166","Extensive-forestry",0.711016804
"Birds","IM0167","Extensive-forestry",0.634609379
"Birds","IM0168","Extensive-forestry",0.634609379
"Birds","IM0169","Extensive-forestry",0.634609379
"Birds","IM0170","Extensive-forestry",0.634609379
"Birds","IM0171","Extensive-forestry",0.634609379
"Birds","IM0172","Extensive-forestry",0.634609379
"Birds","IM0201","Extensive-forestry",0.200681301
"Birds","IM0202","Extensive-forestry",0.200681301
"Birds","IM0203","Extensive-forestry",0.200681301
"Birds","IM0204","Extensive-forestry",0.200681301
"Birds","IM0205","Extensive-forestry",0.200681301
"Birds","IM0206","Extensive-forestry",0.200681301
"Birds","IM0207","Extensive-forestry",0.200681301
"Birds","IM0208","Extensive-forestry",0.200681301
"Birds","IM0209","Extensive-forestry",0.200681301
"Birds","IM0210","Extensive-forestry",0.200681301
"Birds","IM0211","Extensive-forestry",0.200681301
"Birds","IM0212","Extensive-forestry",0.117492247
"Birds","IM0301","Extensive-forestry",0.200681301
"Birds","IM0302","Extensive-forestry",0.117492247
"Birds","IM0303","Extensive-forestry",0.200681301
"Birds","IM0304","Extensive-forestry",0.117492247
"Birds","IM0401","Extensive-forestry",0.200681301
"Birds","IM0402","Extensive-forestry",0.200681301
"Birds","IM0403","Extensive-forestry",0.200681301
"Birds","IM0501","Extensive-forestry",0.532043477
"Birds","IM0502","Extensive-forestry",0.532043477
"Birds","IM0701","Extensive-forestry",0.072921377
"Birds","IM0901","Extensive-forestry",0.072921377
"Birds","IM1001","Extensive-forestry",0.117492247
"Birds","IM1301","Extensive-forestry",0.072921377
"Birds","IM1302","Extensive-forestry",0.072921377
"Birds","IM1303","Extensive-forestry",0.072921377
"Birds","IM1304","Extensive-forestry",0.072921377
"Birds","IM1401","Extensive-forestry",0.200681301
"Birds","IM1402","Extensive-forestry",0.200681301
"Birds","IM1403","Extensive-forestry",0.200681301
"Birds","IM1404","Extensive-forestry",0.200681301
"Birds","IM1405","Extensive-forestry",0.117492247
"Birds","IM1406","Extensive-forestry",0.200681301
"Birds","NA0201","Extensive-forestry",0.200681301
"Birds","NA0302","Extensive-forestry",0.200681301
"Birds","NA0303","Extensive-forestry",0.200681301
"Birds","NA0401","Extensive-forestry",0.200681301
"Birds","NA0402","Extensive-forestry",0.200681301
"Birds","NA0403","Extensive-forestry",0.200681301
"Birds","NA0404","Extensive-forestry",0.200681301
"Birds","NA0405","Extensive-forestry",0.200681301
"Birds","NA0406","Extensive-forestry",0.200681301
"Birds","NA0407","Extensive-forestry",0.200681301
"Birds","NA0408","Extensive-forestry",0.200681301
"Birds","NA0409","Extensive-forestry",0.200681301
"Birds","NA0410","Extensive-forestry",0.200681301
"Birds","NA0411","Extensive-forestry",0.200681301
"Birds","NA0412","Extensive-forestry",0.200681301
"Birds","NA0413","Extensive-forestry",0.200681301
"Birds","NA0414","Extensive-forestry",0.200681301
"Birds","NA0415","Extensive-forestry",0.200681301
"Birds","NA0416","Extensive-forestry",0.200681301
"Birds","NA0417","Extensive-forestry",0.200681301
"Birds","NA0501","Extensive-forestry",0.532043477
"Birds","NA0502","Extensive-forestry",0.532043477
"Birds","NA0503","Extensive-forestry",0.532043477
"Birds","NA0504","Extensive-forestry",0.532043477
"Birds","NA0505","Extensive-forestry",0.532043477
"Birds","NA0506","Extensive-forestry",0.532043477
"Birds","NA0507","Extensive-forestry",0.532043477
"Birds","NA0508","Extensive-forestry",0.532043477
"Birds","NA0509","Extensive-forestry",0.532043477
"Birds","NA0510","Extensive-forestry",0.532043477
"Birds","NA0511","Extensive-forestry",0.532043477
"Birds","NA0512","Extensive-forestry",0.532043477
"Birds","NA0513","Extensive-forestry",0.532043477
"Birds","NA0514","Extensive-forestry",0.532043477
"Birds","NA0515","Extensive-forestry",0.532043477
"Birds","NA0516","Extensive-forestry",0.532043477
"Birds","NA0517","Extensive-forestry",0.532043477
"Birds","NA0518","Extensive-forestry",0.532043477
"Birds","NA0519","Extensive-forestry",0.532043477
"Birds","NA0520","Extensive-forestry",0.532043477
"Birds","NA0521","Extensive-forestry",0.532043477
"Birds","NA0522","Extensive-forestry",0.532043477
"Birds","NA0523","Extensive-forestry",0.532043477
"Birds","NA0524","Extensive-forestry",0.532043477
"Birds","NA0525","Extensive-forestry",0.431118008
"Birds","NA0526","Extensive-forestry",0.532043477
"Birds","NA0527","Extensive-forestry",0.532043477
"Birds","NA0528","Extensive-forestry",0.532043477
"Birds","NA0529","Extensive-forestry",0.532043477
"Birds","NA0530","Extensive-forestry",0.532043477
"Birds","NA0601","Extensive-forestry",0.200681301
"Birds","NA0602","Extensive-forestry",0.200681301
"Birds","NA0603","Extensive-forestry",0.200681301
"Birds","NA0604","Extensive-forestry",0.200681301
"Birds","NA0605","Extensive-forestry",0.200681301
"Birds","NA0606","Extensive-forestry",0.200681301
"Birds","NA0607","Extensive-forestry",0.200681301
"Birds","NA0608","Extensive-forestry",0.200681301
"Birds","NA0609","Extensive-forestry",0.200681301
"Birds","NA0610","Extensive-forestry",0.200681301
"Birds","NA0611","Extensive-forestry",0.117492247
"Birds","NA0612","Extensive-forestry",0.200681301
"Birds","NA0613","Extensive-forestry",0.200681301
"Birds","NA0614","Extensive-forestry",0.200681301
"Birds","NA0615","Extensive-forestry",0.117492247
"Birds","NA0616","Extensive-forestry",0.200681301
"Birds","NA0617","Extensive-forestry",0.200681301
"Birds","NA0701","Extensive-forestry",0.072921377
"Birds","NA0801","Extensive-forestry",0.072921377
"Birds","NA0802","Extensive-forestry",0.072921377
"Birds","NA0803","Extensive-forestry",0.072921377
"Birds","NA0804","Extensive-forestry",0.072921377
"Birds","NA0805","Extensive-forestry",0.072921377
"Birds","NA0806","Extensive-forestry",0.072921377
"Birds","NA0807","Extensive-forestry",0.072921377
"Birds","NA0808","Extensive-forestry",0.072921377
"Birds","NA0809","Extensive-forestry",0.072921377
"Birds","NA0810","Extensive-forestry",0.072921377
"Birds","NA0811","Extensive-forestry",0.072921377
"Birds","NA0812","Extensive-forestry",0.072921377
"Birds","NA0813","Extensive-forestry",0.072921377
"Birds","NA0814","Extensive-forestry",0.072921377
"Birds","NA0815","Extensive-forestry",0.072921377
"Birds","NA1101","Extensive-forestry",0.200681301
"Birds","NA1102","Extensive-forestry",0.117492247
"Birds","NA1103","Extensive-forestry",0.200681301
"Birds","NA1104","Extensive-forestry",0.200681301
"Birds","NA1105","Extensive-forestry",0.200681301
"Birds","NA1106","Extensive-forestry",0.200681301
"Birds","NA1107","Extensive-forestry",0.200681301
"Birds","NA1108","Extensive-forestry",0.200681301
"Birds","NA1109","Extensive-forestry",0.200681301
"Birds","NA1110","Extensive-forestry",0.117492247
"Birds","NA1111","Extensive-forestry",0.200681301
"Birds","NA1112","Extensive-forestry",0.200681301
"Birds","NA1113","Extensive-forestry",0.200681301
"Birds","NA1114","Extensive-forestry",0.200681301
"Birds","NA1115","Extensive-forestry",0.117492247
"Birds","NA1116","Extensive-forestry",0.200681301
"Birds","NA1117","Extensive-forestry",0.200681301
"Birds","NA1118","Extensive-forestry",0.200681301
"Birds","NA1201","Extensive-forestry",0.072921377
"Birds","NA1202","Extensive-forestry",0.072921377
"Birds","NA1203","Extensive-forestry",0.072921377
"Birds","NA1301","Extensive-forestry",0.072921377
"Birds","NA1302","Extensive-forestry",0.072921377
"Birds","NA1303","Extensive-forestry",0.072921377
"Birds","NA1304","Extensive-forestry",0.072921377
"Birds","NA1305","Extensive-forestry",0.072921377
"Birds","NA1306","Extensive-forestry",0.072921377
"Birds","NA1307","Extensive-forestry",0.072921377
"Birds","NA1308","Extensive-forestry",0.072921377
"Birds","NA1309","Extensive-forestry",0.072921377
"Birds","NA1310","Extensive-forestry",0.072921377
"Birds","NA1311","Extensive-forestry",0.072921377
"Birds","NA1312","Extensive-forestry",0.072921377
"Birds","NA1313","Extensive-forestry",0.072921377
"Birds","NT0101","Extensive-forestry",0.711016804
"Birds","NT0102","Extensive-forestry",0.711016804
"Birds","NT0103","Extensive-forestry",0.711016804
"Birds","NT0104","Extensive-forestry",0.711016804
"Birds","NT0105","Extensive-forestry",0.711016804
"Birds","NT0106","Extensive-forestry",0.711016804
"Birds","NT0107","Extensive-forestry",0.711016804
"Birds","NT0108","Extensive-forestry",0.711016804
"Birds","NT0109","Extensive-forestry",0.711016804
"Birds","NT0111","Extensive-forestry",0.711016804
"Birds","NT0112","Extensive-forestry",0.711016804
"Birds","NT0113","Extensive-forestry",0.711016804
"Birds","NT0114","Extensive-forestry",0.711016804
"Birds","NT0115","Extensive-forestry",0.711016804
"Birds","NT0117","Extensive-forestry",0.711016804
"Birds","NT0118","Extensive-forestry",0.711016804
"Birds","NT0119","Extensive-forestry",0.711016804
"Birds","NT0120","Extensive-forestry",0.634609379
"Birds","NT0121","Extensive-forestry",0.711016804
"Birds","NT0122","Extensive-forestry",0.711016804
"Birds","NT0124","Extensive-forestry",0.711016804
"Birds","NT0125","Extensive-forestry",0.711016804
"Birds","NT0126","Extensive-forestry",0.711016804
"Birds","NT0127","Extensive-forestry",0.634609379
"Birds","NT0128","Extensive-forestry",0.711016804
"Birds","NT0129","Extensive-forestry",0.711016804
"Birds","NT0130","Extensive-forestry",0.711016804
"Birds","NT0131","Extensive-forestry",0.634609379
"Birds","NT0132","Extensive-forestry",0.711016804
"Birds","NT0133","Extensive-forestry",0.711016804
"Birds","NT0134","Extensive-forestry",0.634609379
"Birds","NT0135","Extensive-forestry",0.711016804
"Birds","NT0136","Extensive-forestry",0.711016804
"Birds","NT0137","Extensive-forestry",0.711016804
"Birds","NT0138","Extensive-forestry",0.711016804
"Birds","NT0139","Extensive-forestry",0.711016804
"Birds","NT0140","Extensive-forestry",0.711016804
"Birds","NT0141","Extensive-forestry",0.711016804
"Birds","NT0142","Extensive-forestry",0.711016804
"Birds","NT0143","Extensive-forestry",0.711016804
"Birds","NT0144","Extensive-forestry",0.711016804
"Birds","NT0145","Extensive-forestry",0.711016804
"Birds","NT0146","Extensive-forestry",0.711016804
"Birds","NT0147","Extensive-forestry",0.711016804
"Birds","NT0148","Extensive-forestry",0.711016804
"Birds","NT0149","Extensive-forestry",0.711016804
"Birds","NT0150","Extensive-forestry",0.711016804
"Birds","NT0151","Extensive-forestry",0.711016804
"Birds","NT0152","Extensive-forestry",0.711016804
"Birds","NT0153","Extensive-forestry",0.711016804
"Birds","NT0154","Extensive-forestry",0.711016804
"Birds","NT0155","Extensive-forestry",0.634609379
"Birds","NT0156","Extensive-forestry",0.711016804
"Birds","NT0157","Extensive-forestry",0.711016804
"Birds","NT0158","Extensive-forestry",0.711016804
"Birds","NT0159","Extensive-forestry",0.711016804
"Birds","NT0160","Extensive-forestry",0.711016804
"Birds","NT0161","Extensive-forestry",0.711016804
"Birds","NT0162","Extensive-forestry",0.711016804
"Birds","NT0163","Extensive-forestry",0.711016804
"Birds","NT0164","Extensive-forestry",0.711016804
"Birds","NT0165","Extensive-forestry",0.711016804
"Birds","NT0166","Extensive-forestry",0.711016804
"Birds","NT0167","Extensive-forestry",0.711016804
"Birds","NT0168","Extensive-forestry",0.711016804
"Birds","NT0169","Extensive-forestry",0.711016804
"Birds","NT0170","Extensive-forestry",0.711016804
"Birds","NT0171","Extensive-forestry",0.634609379
"Birds","NT0173","Extensive-forestry",0.711016804
"Birds","NT0174","Extensive-forestry",0.711016804
"Birds","NT0175","Extensive-forestry",0.711016804
"Birds","NT0176","Extensive-forestry",0.711016804
"Birds","NT0177","Extensive-forestry",0.711016804
"Birds","NT0178","Extensive-forestry",0.711016804
"Birds","NT0180","Extensive-forestry",0.711016804
"Birds","NT0181","Extensive-forestry",0.711016804
"Birds","NT0182","Extensive-forestry",0.711016804
"Birds","NT0201","Extensive-forestry",0.200681301
"Birds","NT0202","Extensive-forestry",0.200681301
"Birds","NT0204","Extensive-forestry",0.200681301
"Birds","NT0205","Extensive-forestry",0.200681301
"Birds","NT0206","Extensive-forestry",0.200681301
"Birds","NT0207","Extensive-forestry",0.200681301
"Birds","NT0209","Extensive-forestry",0.200681301
"Birds","NT0210","Extensive-forestry",0.072921377
"Birds","NT0211","Extensive-forestry",0.200681301
"Birds","NT0212","Extensive-forestry",0.200681301
"Birds","NT0213","Extensive-forestry",0.117492247
"Birds","NT0214","Extensive-forestry",0.117492247
"Birds","NT0215","Extensive-forestry",0.117492247
"Birds","NT0216","Extensive-forestry",0.117492247
"Birds","NT0217","Extensive-forestry",0.200681301
"Birds","NT0218","Extensive-forestry",0.117492247
"Birds","NT0219","Extensive-forestry",0.200681301
"Birds","NT0221","Extensive-forestry",0.200681301
"Birds","NT0222","Extensive-forestry",0.200681301
"Birds","NT0223","Extensive-forestry",0.200681301
"Birds","NT0224","Extensive-forestry",0.200681301
"Birds","NT0225","Extensive-forestry",0.200681301
"Birds","NT0226","Extensive-forestry",0.117492247
"Birds","NT0227","Extensive-forestry",0.200681301
"Birds","NT0228","Extensive-forestry",0.200681301
"Birds","NT0229","Extensive-forestry",0.200681301
"Birds","NT0230","Extensive-forestry",0.200681301
"Birds","NT0232","Extensive-forestry",0.200681301
"Birds","NT0233","Extensive-forestry",0.200681301
"Birds","NT0235","Extensive-forestry",0.200681301
"Birds","NT0301","Extensive-forestry",0.117492247
"Birds","NT0302","Extensive-forestry",0.200681301
"Birds","NT0303","Extensive-forestry",0.200681301
"Birds","NT0304","Extensive-forestry",0.117492247
"Birds","NT0305","Extensive-forestry",0.117492247
"Birds","NT0306","Extensive-forestry",0.200681301
"Birds","NT0307","Extensive-forestry",0.200681301
"Birds","NT0308","Extensive-forestry",0.200681301
"Birds","NT0309","Extensive-forestry",0.200681301
"Birds","NT0310","Extensive-forestry",0.200681301
"Birds","NT0402","Extensive-forestry",0.200681301
"Birds","NT0404","Extensive-forestry",0.200681301
"Birds","NT0702","Extensive-forestry",0.072921377
"Birds","NT0703","Extensive-forestry",0.072921377
"Birds","NT0704","Extensive-forestry",0.072921377
"Birds","NT0707","Extensive-forestry",0.072921377
"Birds","NT0708","Extensive-forestry",0.072921377
"Birds","NT0709","Extensive-forestry",0.072921377
"Birds","NT0710","Extensive-forestry",0.072921377
"Birds","NT0801","Extensive-forestry",0.072921377
"Birds","NT0802","Extensive-forestry",0.072921377
"Birds","NT0803","Extensive-forestry",0.072921377
"Birds","NT0805","Extensive-forestry",0.072921377
"Birds","NT0902","Extensive-forestry",0.117492247
"Birds","NT0903","Extensive-forestry",0.117492247
"Birds","NT0904","Extensive-forestry",0.072921377
"Birds","NT0905","Extensive-forestry",0.072921377
"Birds","NT0906","Extensive-forestry",0.072921377
"Birds","NT0907","Extensive-forestry",0.072921377
"Birds","NT0908","Extensive-forestry",0.072921377
"Birds","NT0909","Extensive-forestry",0.072921377
"Birds","NT1001","Extensive-forestry",0.072921377
"Birds","NT1002","Extensive-forestry",0.072921377
"Birds","NT1003","Extensive-forestry",0.072921377
"Birds","NT1004","Extensive-forestry",0.072921377
"Birds","NT1005","Extensive-forestry",0.072921377
"Birds","NT1006","Extensive-forestry",0.072921377
"Birds","NT1007","Extensive-forestry",0.072921377
"Birds","NT1008","Extensive-forestry",0.072921377
"Birds","NT1010","Extensive-forestry",0.072921377
"Birds","NT1201","Extensive-forestry",0.072921377
"Birds","NT1301","Extensive-forestry",0.072921377
"Birds","NT1303","Extensive-forestry",0.072921377
"Birds","NT1304","Extensive-forestry",0.072921377
"Birds","NT1306","Extensive-forestry",0.117492247
"Birds","NT1307","Extensive-forestry",0.117492247
"Birds","NT1308","Extensive-forestry",0.072921377
"Birds","NT1309","Extensive-forestry",0.072921377
"Birds","NT1312","Extensive-forestry",0.072921377
"Birds","NT1313","Extensive-forestry",0.072921377
"Birds","NT1314","Extensive-forestry",0.072921377
"Birds","NT1315","Extensive-forestry",0.072921377
"Birds","NT1316","Extensive-forestry",0.072921377
"Birds","NT1401","Extensive-forestry",0.200681301
"Birds","NT1402","Extensive-forestry",0.117492247
"Birds","NT1403","Extensive-forestry",0.200681301
"Birds","NT1404","Extensive-forestry",0.200681301
"Birds","NT1405","Extensive-forestry",0.200681301
"Birds","NT1406","Extensive-forestry",0.200681301
"Birds","NT1407","Extensive-forestry",0.200681301
"Birds","OC0105","Extensive-forestry",0.634609379
"Birds","OC0106","Extensive-forestry",0.634609379
"Birds","OC0112","Extensive-forestry",0.634609379
"Birds","OC0201","Extensive-forestry",0.117492247
"Birds","OC0202","Extensive-forestry",0.117492247
"Birds","OC0701","Extensive-forestry",0.117492247
"Birds","OC0702","Extensive-forestry",0.117492247
"Birds","PA0101","Extensive-forestry",0.711016804
"Birds","PA0102","Extensive-forestry",0.711016804
"Birds","PA0401","Extensive-forestry",0.200681301
"Birds","PA0402","Extensive-forestry",0.200681301
"Birds","PA0405","Extensive-forestry",0.200681301
"Birds","PA0406","Extensive-forestry",0.200681301
"Birds","PA0407","Extensive-forestry",0.200681301
"Birds","PA0408","Extensive-forestry",0.200681301
"Birds","PA0410","Extensive-forestry",0.200681301
"Birds","PA0411","Extensive-forestry",0.200681301
"Birds","PA0412","Extensive-forestry",0.200681301
"Birds","PA0413","Extensive-forestry",0.200681301
"Birds","PA0414","Extensive-forestry",0.200681301
"Birds","PA0415","Extensive-forestry",0.200681301
"Birds","PA0416","Extensive-forestry",0.200681301
"Birds","PA0417","Extensive-forestry",0.200681301
"Birds","PA0418","Extensive-forestry",0.200681301
"Birds","PA0419","Extensive-forestry",0.200681301
"Birds","PA0420","Extensive-forestry",0.200681301
"Birds","PA0421","Extensive-forestry",0.117492247
"Birds","PA0422","Extensive-forestry",0.200681301
"Birds","PA0423","Extensive-forestry",0.117492247
"Birds","PA0424","Extensive-forestry",0.200681301
"Birds","PA0425","Extensive-forestry",0.117492247
"Birds","PA0426","Extensive-forestry",0.200681301
"Birds","PA0427","Extensive-forestry",0.117492247
"Birds","PA0428","Extensive-forestry",0.117492247
"Birds","PA0429","Extensive-forestry",0.117492247
"Birds","PA0430","Extensive-forestry",0.200681301
"Birds","PA0431","Extensive-forestry",0.200681301
"Birds","PA0432","Extensive-forestry",0.200681301
"Birds","PA0433","Extensive-forestry",0.200681301
"Birds","PA0434","Extensive-forestry",0.200681301
"Birds","PA0436","Extensive-forestry",0.200681301
"Birds","PA0437","Extensive-forestry",0.200681301
"Birds","PA0438","Extensive-forestry",0.117492247
"Birds","PA0439","Extensive-forestry",0.200681301
"Birds","PA0440","Extensive-forestry",0.117492247
"Birds","PA0441","Extensive-forestry",0.117492247
"Birds","PA0442","Extensive-forestry",0.200681301
"Birds","PA0443","Extensive-forestry",0.200681301
"Birds","PA0444","Extensive-forestry",0.200681301
"Birds","PA0445","Extensive-forestry",0.200681301
"Birds","PA0446","Extensive-forestry",0.200681301
"Birds","PA0501","Extensive-forestry",0.532043477
"Birds","PA0502","Extensive-forestry",0.532043477
"Birds","PA0503","Extensive-forestry",0.431118008
"Birds","PA0504","Extensive-forestry",0.532043477
"Birds","PA0505","Extensive-forestry",0.532043477
"Birds","PA0506","Extensive-forestry",0.532043477
"Birds","PA0507","Extensive-forestry",0.532043477
"Birds","PA0508","Extensive-forestry",0.532043477
"Birds","PA0509","Extensive-forestry",0.532043477
"Birds","PA0510","Extensive-forestry",0.431118008
"Birds","PA0511","Extensive-forestry",0.431118008
"Birds","PA0512","Extensive-forestry",0.532043477
"Birds","PA0513","Extensive-forestry",0.532043477
"Birds","PA0514","Extensive-forestry",0.532043477
"Birds","PA0515","Extensive-forestry",0.532043477
"Birds","PA0516","Extensive-forestry",0.532043477
"Birds","PA0517","Extensive-forestry",0.532043477
"Birds","PA0518","Extensive-forestry",0.532043477
"Birds","PA0519","Extensive-forestry",0.532043477
"Birds","PA0520","Extensive-forestry",0.532043477
"Birds","PA0521","Extensive-forestry",0.532043477
"Birds","PA0601","Extensive-forestry",0.200681301
"Birds","PA0602","Extensive-forestry",0.117492247
"Birds","PA0603","Extensive-forestry",0.200681301
"Birds","PA0604","Extensive-forestry",0.200681301
"Birds","PA0605","Extensive-forestry",0.200681301
"Birds","PA0606","Extensive-forestry",0.200681301
"Birds","PA0607","Extensive-forestry",0.117492247
"Birds","PA0608","Extensive-forestry",0.200681301
"Birds","PA0609","Extensive-forestry",0.200681301
"Birds","PA0610","Extensive-forestry",0.200681301
"Birds","PA0611","Extensive-forestry",0.200681301
"Birds","PA0801","Extensive-forestry",0.072921377
"Birds","PA0802","Extensive-forestry",0.072921377
"Birds","PA0803","Extensive-forestry",0.072921377
"Birds","PA0804","Extensive-forestry",0.072921377
"Birds","PA0805","Extensive-forestry",0.072921377
"Birds","PA0806","Extensive-forestry",0.072921377
"Birds","PA0808","Extensive-forestry",0.072921377
"Birds","PA0809","Extensive-forestry",0.072921377
"Birds","PA0810","Extensive-forestry",0.072921377
"Birds","PA0811","Extensive-forestry",0.072921377
"Birds","PA0812","Extensive-forestry",0.072921377
"Birds","PA0813","Extensive-forestry",0.072921377
"Birds","PA0814","Extensive-forestry",0.072921377
"Birds","PA0815","Extensive-forestry",0.072921377
"Birds","PA0816","Extensive-forestry",0.072921377
"Birds","PA0817","Extensive-forestry",0.072921377
"Birds","PA0818","Extensive-forestry",0.072921377
"Birds","PA0901","Extensive-forestry",0.072921377
"Birds","PA0902","Extensive-forestry",0.072921377
"Birds","PA0903","Extensive-forestry",0.072921377
"Birds","PA0904","Extensive-forestry",0.072921377
"Birds","PA0905","Extensive-forestry",0.072921377
"Birds","PA0906","Extensive-forestry",0.072921377
"Birds","PA0907","Extensive-forestry",0.072921377
"Birds","PA0908","Extensive-forestry",0.072921377
"Birds","PA1001","Extensive-forestry",0.072921377
"Birds","PA1002","Extensive-forestry",0.072921377
"Birds","PA1003","Extensive-forestry",0.072921377
"Birds","PA1005","Extensive-forestry",0.072921377
"Birds","PA1006","Extensive-forestry",0.072921377
"Birds","PA1007","Extensive-forestry",0.072921377
"Birds","PA1008","Extensive-forestry",0.072921377
"Birds","PA1009","Extensive-forestry",0.072921377
"Birds","PA1010","Extensive-forestry",0.072921377
"Birds","PA1011","Extensive-forestry",0.072921377
"Birds","PA1012","Extensive-forestry",0.072921377
"Birds","PA1013","Extensive-forestry",0.072921377
"Birds","PA1014","Extensive-forestry",0.072921377
"Birds","PA1015","Extensive-forestry",0.072921377
"Birds","PA1016","Extensive-forestry",0.072921377
"Birds","PA1017","Extensive-forestry",0.072921377
"Birds","PA1018","Extensive-forestry",0.072921377
"Birds","PA1019","Extensive-forestry",0.072921377
"Birds","PA1020","Extensive-forestry",0.072921377
"Birds","PA1021","Extensive-forestry",0.072921377
"Birds","PA1022","Extensive-forestry",0.072921377
"Birds","PA1101","Extensive-forestry",0.117492247
"Birds","PA1102","Extensive-forestry",0.200681301
"Birds","PA1103","Extensive-forestry",0.200681301
"Birds","PA1104","Extensive-forestry",0.200681301
"Birds","PA1105","Extensive-forestry",0.200681301
"Birds","PA1106","Extensive-forestry",0.200681301
"Birds","PA1107","Extensive-forestry",0.200681301
"Birds","PA1108","Extensive-forestry",0.200681301
"Birds","PA1109","Extensive-forestry",0.117492247
"Birds","PA1110","Extensive-forestry",0.200681301
"Birds","PA1111","Extensive-forestry",0.200681301
"Birds","PA1112","Extensive-forestry",0.200681301
